tile_id,slide,scale,kind,n_boxes,label_sha,img_bytes,verified,source,note
40x/A2FD_1_S.2058_26_40x_0031359_0020105,A2FD_1_S.2058_26,40x,pos,1,661f86b46edf1758,1140855,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0031847_0066165,A2FD_1_S.2058_26,40x,pos,1,32c08b043996301a,1150233,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0032954_0011481,A2FD_1_S.2058_26,40x,pos,1,4e96e544360f7a74,1020627,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0034352_0066382,A2FD_1_S.2058_26,40x,pos,1,94cb4a60ffd0f568,1086584,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0036783_0067946,A2FD_1_S.2058_26,40x,pos,1,2bc77dd8658e5d44,1086040,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0037176_0014788,A2FD_1_S.2058_26,40x,pos,1,790f084b1e21cebe,1061509,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0038806_0067770,A2FD_1_S.2058_26,40x,pos,1,22c8e593c148b107,1137955,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0041469_0019079,A2FD_1_S.2058_26,40x,pos,1,cce0f30346a4b5ce,1095842,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0042421_0018949,A2FD_1_S.2058_26,40x,pos,1,696f1b58266249a1,1103542,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0044221_0016431,A2FD_1_S.2058_26,40x,pos,1,239b8a7625fdc4cb,1022437,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0044547_0065948,A2FD_1_S.2058_26,40x,pos,1,dd5f9953fcb1296f,1232156,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0044570_0020913,A2FD_1_S.2058_26,40x,pos,1,80140c6d94260f19,1138573,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0045650_0017030,A2FD_1_S.2058_26,40x,pos,1,98949c6b6206bb71,1013793,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0045866_0019186,A2FD_1_S.2058_26,40x,pos,1,ac170eb1af9383fc,1084026,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0046465_0074071,A2FD_1_S.2058_26,40x,pos,1,80b1d890a059ddd7,1122953,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0048154_0021391,A2FD_1_S.2058_26,40x,pos,1,e488c9320fcab895,1095394,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0061991_0054700,A2FD_1_S.2058_26,40x,pos,1,d9bd4ba41f690ec5,1519419,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0062170_0037509,A2FD_1_S.2058_26,40x,pos,1,eba6a7b58aa3a000,1416226,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0065407_0032256,A2FD_1_S.2058_26,40x,pos,1,ac2f3454303278ec,1231114,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0065449_0035739,A2FD_1_S.2058_26,40x,pos,2,bf03fae8f4a1a9ab,1447106,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0065642_0035909,A2FD_1_S.2058_26,40x,pos,2,f34af103d44540dd,1446216,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0066619_0053431,A2FD_1_S.2058_26,40x,neg,0,e3b0c44298fc1c14,1660728,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0069017_0043168,A2FD_1_S.2058_26,40x,pos,1,418e0d99e12b01e0,1578687,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0120864_0024834,A2FD_1_S.2058_26,40x,neg,0,e3b0c44298fc1c14,1081712,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0128045_0074396,A2FD_1_S.2058_26,40x,neg,0,e3b0c44298fc1c14,1129322,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0129727_0027060,A2FD_1_S.2058_26,40x,pos,1,cf0fd3ac1923c22c,1168396,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0134507_0017374,A2FD_1_S.2058_26,40x,neg,0,e3b0c44298fc1c14,1058686,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0135150_0069622,A2FD_1_S.2058_26,40x,pos,2,c6c83313ca109da3,1177023,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0135423_0017589,A2FD_1_S.2058_26,40x,pos,1,6ce8e3152b9b48da,1063723,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0136317_0069767,A2FD_1_S.2058_26,40x,pos,1,6af7548d2d66d22e,1196074,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0136740_0076278,A2FD_1_S.2058_26,40x,pos,1,b3d277158990e98b,1217560,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0139842_0020468,A2FD_1_S.2058_26,40x,pos,1,8e6ef9a7a2a22e84,1124775,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0142088_0025334,A2FD_1_S.2058_26,40x,pos,2,f0fc9742d153ee44,1229434,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0142300_0025022,A2FD_1_S.2058_26,40x,pos,3,fa6212a872c291c5,1195673,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0142764_0024929,A2FD_1_S.2058_26,40x,pos,2,0c26c4c426bac5fa,1195124,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0142919_0076574,A2FD_1_S.2058_26,40x,pos,1,7d6bd18914f56010,1113691,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0144363_0024414,A2FD_1_S.2058_26,40x,pos,1,466afe5f35563026,1130475,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0145481_0073181,A2FD_1_S.2058_26,40x,pos,2,311dc1fe09f5fb6e,1149666,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0145803_0015537,A2FD_1_S.2058_26,40x,neg,0,e3b0c44298fc1c14,1074773,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0146926_0021538,A2FD_1_S.2058_26,40x,pos,1,83116f0c0c6d2aa7,1065131,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0147250_0071825,A2FD_1_S.2058_26,40x,pos,1,7669e23597627690,1208881,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0148714_0024209,A2FD_1_S.2058_26,40x,pos,1,c043a96d6aafda49,1128938,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0149029_0022107,A2FD_1_S.2058_26,40x,pos,1,9eadf28d17307731,1066141,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0149096_0071160,A2FD_1_S.2058_26,40x,pos,1,d94b97f3975d985e,1221869,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0151069_0070911,A2FD_1_S.2058_26,40x,pos,1,f07cdde67522a3e9,1175883,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0151970_0026646,A2FD_1_S.2058_26,40x,pos,2,13baf9922749ab77,1196768,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0152047_0026330,A2FD_1_S.2058_26,40x,pos,2,2c142776fc005a69,1236712,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0153631_0078856,A2FD_1_S.2058_26,40x,pos,1,606484894dcf3cb2,1137540,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0165171_0059693,A2FD_1_S.2058_26,40x,pos,3,b93f1bdc10ceab76,1171680,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0165455_0059089,A2FD_1_S.2058_26,40x,pos,2,af3235861be7eb53,1203619,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0166278_0041244,A2FD_1_S.2058_26,40x,pos,1,30d7aa37245c20f9,1696256,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0166353_0068377,A2FD_1_S.2058_26,40x,pos,2,2bbae9f6fc26a7ad,1186696,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0167537_0058513,A2FD_1_S.2058_26,40x,pos,1,2b7be15860e6459d,1257920,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0169140_0035784,A2FD_1_S.2058_26,40x,pos,1,99cc024ef9571f0f,1446600,unknown,allowlist_default,
40x/A2FD_1_S.2058_26_40x_0173597_0046486,A2FD_1_S.2058_26,40x,pos,1,7b19b73479659a0c,1644142,unknown,allowlist_default,
40x/A3_FD_1_40x_0012676_0058214,A3_FD_1,40x,pos,1,fe0cfe631d99bc06,1571539,unknown,allowlist_default,
40x/A3_FD_1_40x_0017817_0055234,A3_FD_1,40x,pos,1,417697a3d56ab225,1553504,unknown,allowlist_default,
40x/A3_FD_1_40x_0020840_0040921,A3_FD_1,40x,pos,1,1fdf1dda98d617b9,1557141,unknown,allowlist_default,
40x/A3_FD_1_40x_0038642_0046258,A3_FD_1,40x,pos,1,e89b0a4771014fc4,1569429,unknown,allowlist_default,
40x/A3_FD_1_40x_0038718_0040402,A3_FD_1,40x,pos,1,7581eb872bf4819f,1624691,unknown,allowlist_default,
40x/A3_FD_1_40x_0040504_0048569,A3_FD_1,40x,pos,1,3f396d57440cb73e,1637253,unknown,allowlist_default,
40x/A3_FD_1_40x_0042629_0026020,A3_FD_1,40x,pos,1,638191342e2e9e1c,1582191,unknown,allowlist_default,
40x/A3_FD_1_40x_0043244_0016200,A3_FD_1,40x,pos,1,63f9f6398b8a507f,1592505,unknown,allowlist_default,
40x/A3_FD_1_40x_0046293_0018689,A3_FD_1,40x,pos,1,b977c970e27548a2,1594357,unknown,allowlist_default,
40x/A3_FD_1_40x_0053067_0030615,A3_FD_1,40x,pos,1,6bbe91515bdcf128,1626943,unknown,allowlist_default,
40x/A3_FD_1_40x_0054605_0037145,A3_FD_1,40x,pos,1,7e2080253ee95e63,1498488,unknown,allowlist_default,
40x/A3_FD_1_40x_0057038_0036072,A3_FD_1,40x,pos,1,cfd5923982ba106f,1523910,unknown,allowlist_default,
40x/A3_FD_1_40x_0057961_0022607,A3_FD_1,40x,pos,1,c0c96601f7678281,1617137,unknown,allowlist_default,
40x/A3_FD_1_40x_0060274_0032426,A3_FD_1,40x,pos,2,71e8e267c7b13231,1579788,unknown,allowlist_default,
40x/A3_FD_1_40x_0111821_0056609,A3_FD_1,40x,pos,1,55b0a060e53a2dc5,1480482,unknown,allowlist_default,
40x/A3_FD_1_40x_0116618_0053350,A3_FD_1,40x,pos,1,27ea4d43c2065f1d,1417234,unknown,allowlist_default,
40x/A3_FD_1_40x_0136028_0036964,A3_FD_1,40x,pos,1,6288ff9c975c5ac2,1598133,unknown,allowlist_default,
40x/A3_FD_1_40x_0136395_0042833,A3_FD_1,40x,pos,1,7024096c4fe3fff5,1526181,unknown,allowlist_default,
40x/A3_FD_1_40x_0138919_0022341,A3_FD_1,40x,pos,1,0de7dc6912a22a9b,1606400,unknown,allowlist_default,
40x/A3_FD_1_40x_0142016_0014722,A3_FD_1,40x,pos,1,d1b70ea35d2ced05,1659663,unknown,allowlist_default,
40x/A3_FD_1_40x_0149625_0026053,A3_FD_1,40x,pos,1,7768fcdfe08bbb0c,1586436,unknown,allowlist_default,
40x/A3_FD_1_40x_0151551_0032395,A3_FD_1,40x,pos,1,1bec03a446ff36e1,1541379,unknown,allowlist_default,
40x/A3_FD_1_40x_0153928_0031137,A3_FD_1,40x,pos,1,816064f326847413,1577480,unknown,allowlist_default,
40x/BFD_1_40x_0042210_0040016,BFD_1,40x,pos,1,e0ef1535445fd174,1687721,yes,allowlist_default,
40x/BFD_1_40x_0042340_0041422,BFD_1,40x,pos,2,b1da27eea6aa3dc2,1595317,yes,allowlist_default,
40x/BFD_1_40x_0042732_0041748,BFD_1,40x,pos,2,237a3844884dad3d,1581577,yes,allowlist_default,
40x/BFD_1_40x_0043666_0041585,BFD_1,40x,pos,1,2ee7f4c6ff4e750d,1652810,yes,allowlist_default,
40x/BFD_1_40x_0046135_0026854,BFD_1,40x,pos,2,1b63a874fd959e06,1538907,yes,allowlist_default,
40x/BFD_1_40x_0046245_0027450,BFD_1,40x,pos,2,79e47a6c7ff58e79,1559399,yes,allowlist_default,
40x/BFD_1_40x_0047188_0026775,BFD_1,40x,pos,1,2dab8767466fdfe5,1633192,yes,allowlist_default,
40x/BFD_1_40x_0047995_0026666,BFD_1,40x,pos,2,32d7d1c8e778a402,1623696,yes,allowlist_default,
40x/BFD_1_40x_0048440_0029352,BFD_1,40x,pos,1,9bf39ee73b47dcb9,1578106,yes,allowlist_default,
40x/BFD_1_40x_0048716_0022505,BFD_1,40x,pos,1,954690b68aad4155,1493851,yes,allowlist_default,
40x/BFD_1_40x_0049045_0029740,BFD_1,40x,pos,1,c78c7c1740d081cb,1604969,yes,allowlist_default,
40x/BFD_1_40x_0049275_0028853,BFD_1,40x,pos,2,c91cb894475a357c,1595855,yes,allowlist_default,
40x/BFD_1_40x_0049780_0043135,BFD_1,40x,pos,1,75a66e65007bb828,1500955,yes,allowlist_default,
40x/BFD_1_40x_0050005_0042288,BFD_1,40x,pos,2,a512d3de3fb8bf80,1555309,yes,allowlist_default,
40x/BFD_1_40x_0050643_0042448,BFD_1,40x,pos,2,bf090039c5cc07a3,1450378,yes,allowlist_default,
40x/BFD_1_40x_0050844_0021617,BFD_1,40x,pos,1,e2274f17a16d8784,1593851,yes,allowlist_default,
40x/BFD_1_40x_0051372_0028620,BFD_1,40x,pos,1,ce120bbced0607ee,1621704,yes,allowlist_default,
40x/BFD_1_40x_0052178_0025213,BFD_1,40x,pos,2,8ffacafc1d9793fd,1563426,yes,allowlist_default,
40x/BFD_1_40x_0052248_0023038,BFD_1,40x,pos,1,0d0a347b21931d7c,1554591,yes,allowlist_default,
40x/BFD_1_40x_0052468_0040638,BFD_1,40x,pos,2,74c06977f8f54c39,1378144,yes,allowlist_default,
40x/BFD_1_40x_0052956_0040059,BFD_1,40x,pos,1,ecd3dd6e3622a0d5,1507390,yes,allowlist_default,
40x/BFD_1_40x_0053020_0024955,BFD_1,40x,pos,1,2744dcc6996072a0,1531448,yes,allowlist_default,
40x/BFD_1_40x_0053035_0026074,BFD_1,40x,pos,3,f966a590ef636f5f,1549226,yes,allowlist_default,
40x/BFD_1_40x_0053364_0042133,BFD_1,40x,pos,1,b22ff1d67684ce6b,1449441,yes,allowlist_default,
40x/BFD_1_40x_0053518_0043168,BFD_1,40x,pos,1,43b2da09237e4eee,1371811,yes,allowlist_default,
40x/BFD_1_40x_0053703_0025471,BFD_1,40x,pos,2,49d4542d3f415bbc,1627151,yes,allowlist_default,
40x/BFD_1_40x_0053758_0027983,BFD_1,40x,pos,2,31356db77f419925,1541002,yes,allowlist_default,
40x/BFD_1_40x_0053886_0037415,BFD_1,40x,pos,2,308c4d569cddb4e9,1505865,yes,allowlist_default,
40x/BFD_1_40x_0054086_0043967,BFD_1,40x,pos,2,eccf246c40c5b952,1356010,yes,allowlist_default,
40x/BFD_1_40x_0054157_0030690,BFD_1,40x,pos,1,b5a657c1b25afebb,1472518,yes,allowlist_default,
40x/BFD_1_40x_0054295_0039152,BFD_1,40x,pos,1,861a63811aa73274,1517381,yes,allowlist_default,
40x/BFD_1_40x_0054388_0037871,BFD_1,40x,pos,2,10924d329cb1dfff,1515791,yes,allowlist_default,
40x/BFD_1_40x_0054524_0044439,BFD_1,40x,pos,2,57fb8419c8a7898d,1339170,yes,allowlist_default,
40x/BFD_1_40x_0054731_0035825,BFD_1,40x,pos,2,d5c844c0ae2e4dbb,1487682,yes,allowlist_default,
40x/BFD_1_40x_0055071_0040497,BFD_1,40x,pos,1,f88137fec1416ba4,1416765,yes,allowlist_default,
40x/BFD_1_40x_0055239_0044151,BFD_1,40x,pos,1,5cde15d8401a1c5b,1414736,yes,allowlist_default,
40x/BFD_1_40x_0055328_0034845,BFD_1,40x,pos,1,5718e97246e5a91a,1605589,yes,allowlist_default,
40x/BFD_1_40x_0055484_0042630,BFD_1,40x,pos,1,c0961b4f7812efcc,1533752,yes,allowlist_default,
40x/BFD_1_40x_0055926_0041748,BFD_1,40x,pos,3,d28f48609cc08141,1444428,yes,allowlist_default,
40x/BFD_1_40x_0056056_0034725,BFD_1,40x,pos,1,53a0e687d8530952,1624922,yes,allowlist_default,
40x/BFD_1_40x_0056114_0041496,BFD_1,40x,pos,3,95513dd1e5287495,1360394,yes,allowlist_default,
40x/BFD_1_40x_0056273_0036196,BFD_1,40x,pos,1,fc4663fde93528e9,1563619,yes,allowlist_default,
40x/BFD_1_40x_0056349_0041416,BFD_1,40x,pos,3,965ea53d669d3d8d,1364594,yes,allowlist_default,
40x/BFD_1_40x_0056537_0045101,BFD_1,40x,pos,4,d4777ff6051bde78,1434830,yes,allowlist_default,
40x/BFD_1_40x_0056738_0044687,BFD_1,40x,pos,4,ecb3f8ef63447b72,1391397,yes,allowlist_default,
40x/BFD_1_40x_0056790_0040022,BFD_1,40x,pos,2,26cceabc2eaad56f,1351243,yes,allowlist_default,
40x/BFD_1_40x_0056857_0035780,BFD_1,40x,pos,2,2b3bcd8216e8eb2e,1489876,yes,allowlist_default,
40x/BFD_1_40x_0056984_0044883,BFD_1,40x,pos,4,6e2e510240be38c2,1380983,yes,allowlist_default,
40x/BFD_1_40x_0057013_0046647,BFD_1,40x,pos,3,1d09913a61a130e0,1443029,yes,allowlist_default,
40x/BFD_1_40x_0057089_0046844,BFD_1,40x,pos,2,c895d058ac90b11c,1456718,yes,allowlist_default,
40x/BFD_1_40x_0057135_0041121,BFD_1,40x,pos,2,c7d8b2262f0ded40,1402083,yes,allowlist_default,
40x/BFD_1_40x_0057207_0046120,BFD_1,40x,pos,2,ee4f1a498b88db59,1462778,yes,allowlist_default,
40x/BFD_1_40x_0057293_0040955,BFD_1,40x,pos,2,9d28943a596628b0,1318263,yes,allowlist_default,
40x/BFD_1_40x_0058055_0040579,BFD_1,40x,pos,3,711c7ec9f3c912a0,1415881,yes,allowlist_default,
40x/BFD_1_40x_0058167_0036926,BFD_1,40x,pos,2,e30d209bb70d2b19,1371805,yes,allowlist_default,
40x/BFD_1_40x_0058168_0036663,BFD_1,40x,pos,3,a02a6fc54fa0bc23,1334087,yes,allowlist_default,
40x/BFD_1_40x_0058424_0035046,BFD_1,40x,pos,1,5ac67e7ddd76d767,1612594,yes,allowlist_default,
40x/BFD_1_40x_0059327_0050030,BFD_1,40x,pos,2,df61397083ff73ea,1487967,yes,allowlist_default,
40x/BFD_1_40x_0059487_0046723,BFD_1,40x,pos,2,c785b219e8aaeab8,1649130,yes,allowlist_default,
40x/BFD_1_40x_0059651_0049591,BFD_1,40x,pos,2,5afec88c540b3a78,1534714,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0014723_0049031,S.2016_26_A2_FD_1,40x,pos,1,5196a7bd041d8883,1564883,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0038466_0026677,S.2016_26_A2_FD_1,40x,pos,2,78dc27e15fbb5953,1538073,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0038539_0026465,S.2016_26_A2_FD_1,40x,pos,2,b3a829c4e11dc3f2,1493586,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0039304_0026544,S.2016_26_A2_FD_1,40x,pos,1,aa7eba554b2af672,1593779,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0050751_0037501,S.2016_26_A2_FD_1,40x,pos,1,fe57cd8f9c0cf969,1625000,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0120436_0057793,S.2016_26_A2_FD_1,40x,pos,1,b71cfdcc6e68ff42,1440973,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0121158_0053909,S.2016_26_A2_FD_1,40x,pos,1,ae8bfad571c93ad4,1524184,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0144192_0031445,S.2016_26_A2_FD_1,40x,pos,1,2f819466f411cbf3,1547117,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0145946_0032452,S.2016_26_A2_FD_1,40x,pos,2,3f9bdc85b7198333,1522327,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0146042_0032225,S.2016_26_A2_FD_1,40x,pos,2,61a94b940131618c,1473145,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0146846_0032337,S.2016_26_A2_FD_1,40x,pos,2,bb23084aa4d1f647,1598489,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0146908_0031906,S.2016_26_A2_FD_1,40x,pos,2,bdf155f0e006e2ca,1440310,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0149040_0062729,S.2016_26_A2_FD_1,40x,pos,1,5bcf84b4fb1db59c,1673991,yes,allowlist_default,
40x/S.2016_26_A2_FD_1_40x_0152600_0060503,S.2016_26_A2_FD_1,40x,pos,1,49d8fde7f4f212ab,1643833,yes,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0011073_0045403,S.2016_26_A3_FD_1,40x,pos,2,44649f6a732cf47f,1168428,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0024748_0072368,S.2016_26_A3_FD_1,40x,pos,1,6804dfdc1c4af352,1513495,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0065047_0076789,S.2016_26_A3_FD_1,40x,pos,1,a01c1ae6229a1b7c,1572268,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0112196_0050429,S.2016_26_A3_FD_1,40x,pos,1,2789d72ed7b3b8e4,1511336,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0112956_0050662,S.2016_26_A3_FD_1,40x,pos,2,2af916bc06a86a0f,1447588,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0113271_0051498,S.2016_26_A3_FD_1,40x,pos,2,abc644dd4cf4b3dd,1465799,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0113394_0050644,S.2016_26_A3_FD_1,40x,pos,2,d397c7c6687a2759,1461520,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0114049_0050845,S.2016_26_A3_FD_1,40x,pos,2,38519ed574a35eb3,1425024,unknown,allowlist_default,
40x/S.2016_26_A3_FD_1_40x_0117166_0062497,S.2016_26_A3_FD_1,40x,pos,1,6c85cca49457ea04,1592023,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0018986_0035427,S.2723_26_A2_FD_1,40x,neg,0,e3b0c44298fc1c14,1575846,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0024843_0056082,S.2723_26_A2_FD_1,40x,pos,1,70c89b86e8c8de55,1509477,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0025377_0079149,S.2723_26_A2_FD_1,40x,pos,1,fe160fe93929c4bb,1520819,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0025856_0028986,S.2723_26_A2_FD_1,40x,pos,1,07209a2f0ada395e,1579565,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0028717_0025823,S.2723_26_A2_FD_1,40x,pos,1,8c8c314b9cfaf3e3,1539359,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0030085_0023855,S.2723_26_A2_FD_1,40x,pos,2,6a6501015cb2c840,1623324,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0030382_0023776,S.2723_26_A2_FD_1,40x,pos,2,a4b911e6820be2b9,1633982,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0032933_0058223,S.2723_26_A2_FD_1,40x,pos,2,e7df7ecc3afb7afe,1419034,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0036768_0059614,S.2723_26_A2_FD_1,40x,pos,1,b857e881ce749e1b,1323060,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0058560_0035697,S.2723_26_A2_FD_1,40x,pos,1,7ba00174fca957f2,1378386,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0059158_0057941,S.2723_26_A2_FD_1,40x,pos,1,667681941db3016c,1450250,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0124311_0048965,S.2723_26_A2_FD_1,40x,pos,1,9183c1ece3cb01b6,1583066,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0129510_0019112,S.2723_26_A2_FD_1,40x,pos,1,b430d03c8c04cc8f,1408514,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0132311_0051506,S.2723_26_A2_FD_1,40x,pos,2,928baff5c3ab5b52,1579361,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0133414_0010875,S.2723_26_A2_FD_1,40x,pos,1,4154f8ecb1cba610,1612362,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0133831_0006660,S.2723_26_A2_FD_1,40x,pos,1,7b7dcd02d0ad0c35,1513794,unknown,allowlist_default,
40x/S.2723_26_A2_FD_1_40x_0136034_0053086,S.2723_26_A2_FD_1,40x,pos,2,690b36d3c0c14f8d,1506309,unknown,allowlist_default,
40x/S.2723_26_CFD_1_40x_0011410_0043083,S.2723_26_CFD_1,40x,pos,10,9c1659f196ef7f85,1617132,yes,allowlist_default,
40x/S.2723_26_CFD_1_40x_0011570_0042967,S.2723_26_CFD_1,40x,pos,9,65b2c2ea1ff52dbf,1608182,yes,allowlist_default,
40x/S.2723_26_CFD_1_40x_0013198_0040291,S.2723_26_CFD_1,40x,pos,1,7c5554e00301e738,1691284,yes,allowlist_default,
40x/S.2723_26_CFD_1_40x_0017125_0025564,S.2723_26_CFD_1,40x,pos,5,f03d9cc7ef399b4a,1664920,yes,allowlist_default,
40x/S.2723_26_CFD_1_40x_0026924_0035539,S.2723_26_CFD_1,40x,pos,5,c522a10831b20653,1602391,yes,allowlist_default,
40x/S.2723_26_CFD_1_40x_0030731_0037546,S.2723_26_CFD_1,40x,pos,3,b8158d53a1bda4d8,1303728,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0009757_0065563,S.2_723_26_A3_FD_1,40x,pos,1,b8bd6452004a58d9,1151798,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0009838_0062692,S.2_723_26_A3_FD_1,40x,pos,1,5ab466b6f0f5e797,1232908,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0013829_0063213,S.2_723_26_A3_FD_1,40x,pos,1,64708d604f75356f,1244524,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0021890_0046257,S.2_723_26_A3_FD_1,40x,pos,1,fedeba075cc28dfd,1451357,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0023092_0040072,S.2_723_26_A3_FD_1,40x,pos,2,efd9091545801e0b,1577435,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0023358_0039947,S.2_723_26_A3_FD_1,40x,pos,2,5e95df802887ba5f,1585261,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0024446_0041533,S.2_723_26_A3_FD_1,40x,pos,1,bd6eeb3a47a67d4e,1602794,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0024870_0042279,S.2_723_26_A3_FD_1,40x,pos,1,0d3d2de269e3a17f,1623984,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0024921_0038202,S.2_723_26_A3_FD_1,40x,pos,1,439a69affbd7b4fa,1575699,yes,allowlist_default,
40x/S.2_723_26_A3_FD_1_40x_0025225_0041609,S.2_723_26_A3_FD_1,40x,pos,1,eaeb793e3d15e9d9,1585357,yes,allowlist_default,
